uwYear,gender,carType,carCat,job,age,nYears,carVal,cover,density,claimSizeMD,age_bucket,age_cluster_code,age_cluster,carVal_cluster_code,carVal_cluster,density_cluster_code,density_cluster,claimNumbMD,Expected_Frequency,Expected_Severity,Expected_Cost,risk_flag
2009,Female,E,Small,Self-employed,26,2,4020,1,219.0,366.0,"(25.0, 28.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,,0.5434560977693434,665.7352595036285,361.7978862773032,Medium Risk
2009,Female,B,Small,Employed,39,0,3770,0,113.0,166.0,"(36.0, 41.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,,0.3644217419638928,626.8784878329441,228.44815053577247,Low Risk
2009,Male,E,Large,Housewife,51,0,12465,0,296.0,482.0,"(46.0, 54.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,,0.9009823713485771,616.2349752947224,555.2168493489708,High Risk
2009,Female,C,Small,Employed,24,8,16390,0,28.0,1243.0,"(23.0, 25.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,,0.33101636819820407,581.0130394609567,192.32482619816574,Low Risk
2009,Male,E,Medium,Employed,28,1,14020,1,75.0,1213.0,"(25.0, 28.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,,0.45217553641821023,542.1223028241469,245.13444308378405,Low Risk
2009,Male,C,Large,Employed,27,5,16950,1,275.0,1249.0,"(25.0, 28.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,,0.7174443483367711,831.6678314049221,596.67538533496,High Risk
2009,Male,B,Medium,Self-employed,24,7,15045,1,254.0,1717.0,"(23.0, 25.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,,0.5988598905099716,972.0023596980603,582.0932267042144,High Risk
2009,Male,C,Medium,Employed,46,1,16620,0,138.0,869.0,"(41.0, 46.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",1.0,97 - 193 inh/km²,,0.4353294747175014,625.2660891449369,272.1967581461318,Medium Risk
2009,Female,D,Medium,Employed,28,5,20860,1,270.0,355.0,"(25.0, 28.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,,0.6572265716941599,656.1481623922707,431.23800729249496,High Risk
2009,Male,D,Large,Employed,46,3,26975,0,59.0,493.0,"(41.0, 46.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,,0.3440914694001377,499.08196121869094,171.7298453868419,Low Risk
2009,Female,D,Small,Self-employed,31,12,21635,0,145.0,88.0,"(28.0, 32.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",1.0,97 - 193 inh/km²,,0.3930066152588814,628.6515858613831,247.06423193651023,Medium Risk
2009,Female,E,Small,Unemployed,27,14,10520,0,64.0,708.0,"(25.0, 28.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,,0.3879231460980423,656.6179035132128,254.71728291514628,Medium Risk
2009,Male,E,Medium,Employed,36,2,5630,1,22.0,306.0,"(32.0, 36.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,,0.33359732355832794,448.4787715699733,149.61131786846983,Low Risk
2009,Male,A,Small,Housewife,24,1,20420,0,82.0,299.0,"(23.0, 25.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,,0.4833651642163435,756.2841367592328,365.56140595884216,Medium Risk
2009,Male,D,Medium,Employed,18,7,32720,0,100.0,98.0,"(17.999, 20.0]",0.0,18 - 35,2.0,"€31,188 - €49,995",1.0,97 - 193 inh/km²,,0.532724190997675,737.8556182132183,393.0735372857261,Medium Risk
2009,Male,C,Small,Unemployed,18,2,23420,1,130.0,433.0,"(17.999, 20.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",1.0,97 - 193 inh/km²,,0.5983175265455302,947.3985365314746,566.845149030367,High Risk
2009,Female,C,Medium,Self-employed,18,2,15305,0,32.0,190.0,"(17.999, 20.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,,0.3523358935796207,703.6326204026308,247.91502806133096,Medium Risk
2009,Female,E,Medium,Housewife,31,1,4175,1,51.0,1219.0,"(28.0, 32.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,,0.38746084352164656,397.2328268928035,153.91216618237385,Low Risk
2009,Female,B,Medium,Unemployed,19,9,29810,0,74.0,278.0,"(17.999, 20.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,,0.4426067725046532,914.9127055842954,404.946559742165,Medium Risk
2009,Female,B,Small,Housewife,21,1,14990,0,254.0,1381.0,"(20.0, 23.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,,0.72875457818574,881.2729082770477,642.2316665379602,High Risk
2009,Male,B,Small,Self-employed,44,2,14915,0,271.0,3177.0,"(41.0, 46.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,,0.621414758016408,932.1566515312975,579.2559000447064,High Risk
2009,Male,B,Small,Unemployed,25,2,49655,0,69.0,582.0,"(23.0, 25.0]",0.0,18 - 35,2.0,"€31,188 - €49,995",0.0,14 - 97 inh/km²,,0.522063347813329,993.9959670868657,518.9288622903166,High Risk
2009,Female,D,Small,Employed,33,8,22995,1,148.0,163.0,"(32.0, 36.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",1.0,97 - 193 inh/km²,,0.42926050176254055,498.35631004879025,213.92467970807192,Low Risk
2009,Male,B,Small,Employed,36,7,16370,0,24.0,677.0,"(32.0, 36.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,,0.30725210199091835,618.6638710370692,190.08577480197792,Low Risk
2009,Female,A,Medium,Unemployed,26,7,10295,0,260.0,3025.0,"(25.0, 28.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,,0.6260792767689985,1187.5797237344118,743.5190545411676,Extreme Risk
2009,Male,E,Small,Housewife,37,14,12885,1,136.0,320.0,"(36.0, 41.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,,0.4735582686669657,452.11410225440056,214.10237150351344,Low Risk
2009,Male,C,Large,Self-employed,51,5,15995,1,163.0,112.0,"(46.0, 54.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",1.0,97 - 193 inh/km²,,0.38218520415953117,559.6206607054538,213.87873646360558,Low Risk
2009,Female,D,Medium,Unemployed,21,0,32715,1,60.0,939.0,"(20.0, 23.0]",0.0,18 - 35,2.0,"€31,188 - €49,995",0.0,14 - 97 inh/km²,,0.46817530815289415,662.6675582141061,310.24458826981504,Medium Risk
2009,Male,E,Small,Self-employed,18,5,15980,0,202.0,4699.0,"(17.999, 20.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,,0.6457627122479742,932.3702475887177,602.0899399022056,High Risk
2009,Female,D,Large,Employed,36,10,7245,1,51.0,487.0,"(32.0, 36.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,,0.2848032524132384,406.0714425336452,115.65046754571759,Low Risk
2009,Female,B,Small,Employed,38,2,11635,1,185.0,2149.0,"(36.0, 41.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,,0.45000550430885544,607.2270588459274,273.2555188459446,Medium Risk
2009,Male,E,Medium,Housewife,21,2,4580,0,29.0,1081.0,"(20.0, 23.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,,0.4806516953484895,571.2400144645386,274.56748140327613,Medium Risk
2009,Female,B,Large,Employed,25,5,17395,0,277.0,131.0,"(23.0, 25.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,,0.6641413363335805,948.4616248917636,629.912571016735,High Risk
2009,Female,A,Small,Unemployed,27,1,47090,0,34.0,448.0,"(25.0, 28.0]",0.0,18 - 35,2.0,"€31,188 - €49,995",0.0,14 - 97 inh/km²,,0.3916330827829344,836.7116102238572,327.6839473122422,Medium Risk
2009,Male,D,Small,Self-employed,30,5,24575,0,64.0,154.0,"(28.0, 32.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,,0.37989444065513267,657.7481430876259,249.8748629102258,Medium Risk
2009,Female,E,Medium,Employed,18,14,6890,0,30.0,769.0,"(17.999, 20.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,,0.3601238543987772,545.5096115256547,196.45102391419837,Low Risk
2009,Male,D,Large,Employed,46,12,47220,0,273.0,120.0,"(41.0, 46.0]",1.0,35 - 53,2.0,"€31,188 - €49,995",2.0,193 - 297 inh/km²,,0.7144794542167612,675.9605928698614,482.9599554656969,High Risk
2009,Female,B,Medium,Housewife,19,11,23520,0,254.0,85.0,"(17.999, 20.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,,0.6819177675138088,859.159881533441,585.8763883527125,High Risk
2009,Male,D,Medium,Housewife,46,4,19150,1,123.0,1092.0,"(41.0, 46.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",1.0,97 - 193 inh/km²,,0.44266840363814686,426.4067822089699,188.75680958092366,Low Risk
2009,Male,B,Medium,Employed,44,0,6760,1,201.0,632.0,"(41.0, 46.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,,0.510136726438799,665.8020142110366,339.650059985977,Medium Risk
2009,Male,B,Large,Self-employed,31,13,8985,0,35.0,1986.0,"(28.0, 32.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,,0.285042042623472,704.9632113215754,200.9441537295042,Low Risk
2009,Male,C,Medium,Self-employed,21,4,14685,0,145.0,277.0,"(20.0, 23.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,,0.4991406668254091,918.8581868132138,458.6394880839339,High Risk
2009,Male,A,Medium,Unemployed,29,10,19275,0,260.0,2468.0,"(28.0, 32.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,,0.6883433725770133,1283.8239010115103,883.7116738172407,Extreme Risk
2009,Male,B,Large,Self-employed,68,3,9505,1,294.0,1675.0,"(54.0, 75.0]",2.0,53 - 75,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,,0.5685198589477644,616.1757971058198,350.30817725762694,Medium Risk
2009,Male,C,Small,Employed,38,5,13005,0,84.0,104.0,"(36.0, 41.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,,0.3742898686598463,619.3216921787332,231.80583482377182,Low Risk
2009,Female,E,Medium,Unemployed,29,1,10145,0,39.0,605.0,"(28.0, 32.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,,0.40277301944668426,656.4312176379917,264.3927835871175,Medium Risk
2009,Male,B,Large,Housewife,34,2,21350,1,38.0,411.0,"(32.0, 36.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,,0.3758175126644212,514.5951291908041,193.39386148171448,Low Risk
2009,Female,C,Large,Housewife,38,0,29485,1,290.0,310.0,"(36.0, 41.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,,0.7730902811335487,603.4109578263412,466.49114702503005,High Risk
2009,Male,D,Medium,Employed,21,8,37220,0,250.0,210.0,"(20.0, 23.0]",0.0,18 - 35,2.0,"€31,188 - €49,995",2.0,193 - 297 inh/km²,,0.769092427880187,903.2928406507542,694.7156839028794,Extreme Risk
2009,Female,B,Small,Housewife,21,10,10305,0,66.0,558.0,"(20.0, 23.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,,0.39688180581776195,620.3765449942724,246.21616346431088,Medium Risk
2009,Female,D,Large,Self-employed,50,0,25670,0,28.0,34.0,"(46.0, 54.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,,0.24433819889118252,436.8231590951067,106.73258392725485,Low Risk
2009,Male,C,Small,Employed,24,1,9785,0,69.0,533.0,"(23.0, 25.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,,0.43750664261273225,732.3983570708991,320.42914625717015,Medium Risk
2009,Male,C,Medium,Housewife,54,0,24160,1,38.0,517.0,"(46.0, 54.0]",2.0,53 - 75,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,,0.3015887835778072,374.4568845581921,112.93199631624053,Low Risk
2009,Female,A,Medium,Retired,69,4,1285,1,72.0,2118.0,"(54.0, 75.0]",2.0,53 - 75,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,,0.1140696661300961,695.3146762969051,79.3143129805438,Low Risk
2009,Male,B,Medium,Employed,42,3,29105,1,190.0,213.0,"(41.0, 46.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",1.0,97 - 193 inh/km²,,0.5198670208728188,660.2864838868691,343.26116730085505,Medium Risk
2009,Male,D,Small,Unemployed,44,2,14845,0,257.0,962.0,"(41.0, 46.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,,0.7463703157689316,902.671564028758,673.7272602797794,High Risk
2009,Male,C,Medium,Self-employed,50,14,6670,1,35.0,372.0,"(46.0, 54.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,,0.21198863489343636,439.7405822123474,93.22000573044045,Low Risk
2009,Male,D,Large,Employed,39,6,33210,1,178.0,440.0,"(36.0, 41.0]",1.0,35 - 53,2.0,"€31,188 - €49,995",1.0,97 - 193 inh/km²,,0.5294823677002387,559.0255032153003,295.9941470472546,Medium Risk
2009,Male,A,Small,Self-employed,23,1,23935,1,216.0,282.0,"(20.0, 23.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,,0.5660322583572998,986.2518146560964,558.2503419587753,High Risk
2009,Male,A,Large,Unemployed,32,4,11965,1,94.0,294.0,"(28.0, 32.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,,0.40873808545463325,836.4263427518118,341.8793019601964,Medium Risk
2009,Female,B,Small,Unemployed,30,15,7120,1,238.0,2432.0,"(28.0, 32.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,,0.5281697434886375,870.6268617173514,459.838766227571,High Risk
2009,Male,E,Large,Employed,30,0,18760,0,291.0,1027.0,"(28.0, 32.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,,0.8948619048285591,879.0791822337192,786.654471508798,Extreme Risk
2009,Male,D,Small,Unemployed,22,14,15480,0,213.0,413.0,"(20.0, 23.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,,0.6619489102929188,1037.1192711269578,686.5199713662759,Extreme Risk
2009,Female,B,Small,Housewife,20,12,22200,0,88.0,516.0,"(17.999, 20.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,,0.4331927336217028,644.4735926756201,279.1812773581517,Medium Risk
2009,Male,D,Small,Unemployed,28,1,24700,0,113.0,1427.0,"(25.0, 28.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",1.0,97 - 193 inh/km²,,0.560952053773201,873.6247039701158,490.06157191904117,High Risk
2009,Male,A,Large,Employed,62,12,27760,1,85.0,306.0,"(54.0, 75.0]",2.0,53 - 75,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,,0.2470517279710721,430.5151458958315,106.35951071128338,Low Risk
2009,Male,A,Large,Housewife,47,9,25815,1,77.0,98.0,"(46.0, 54.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,,0.32475220176134423,466.92182465641514,151.63389060759513,Low Risk
2009,Male,B,Medium,Self-employed,50,13,49540,1,31.0,602.0,"(46.0, 54.0]",1.0,35 - 53,2.0,"€31,188 - €49,995",0.0,14 - 97 inh/km²,,0.23804760401348274,476.6083536146864,113.45547663078682,Low Risk
2009,Female,C,Small,Employed,28,2,13955,1,286.0,74.0,"(25.0, 28.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,,0.6724742209864378,745.6360481536302,501.42102062151855,High Risk
2009,Female,C,Medium,Housewife,26,9,16675,1,51.0,189.0,"(25.0, 28.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,,0.36162778058239387,453.0785897767769,163.8458048503767,Low Risk
2009,Male,E,Large,Employed,58,5,9255,1,107.0,1193.0,"(54.0, 75.0]",2.0,53 - 75,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,,0.3366681150783997,387.1297438806989,130.33424116309857,Low Risk
2009,Male,B,Large,Employed,32,2,23020,1,141.0,216.0,"(28.0, 32.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",1.0,97 - 193 inh/km²,,0.480645870931066,692.8747272192917,333.0273767104412,Medium Risk
2009,Male,A,Large,Employed,30,1,21720,1,223.0,752.0,"(28.0, 32.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,,0.5979614879927886,843.9062090409516,504.6234124844807,High Risk
2009,Male,E,Large,Employed,47,1,11545,1,124.0,1136.0,"(46.0, 54.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,,0.42443233653633117,464.82883207866627,197.28838728860225,Low Risk
2009,Female,C,Medium,Employed,24,3,2505,0,136.0,350.0,"(23.0, 25.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,,0.4490627860281779,710.2264191673453,318.93625450210453,Medium Risk
2009,Male,D,Medium,Unemployed,22,1,7440,0,35.0,1344.0,"(20.0, 23.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,,0.4589228050812372,828.3546955427544,380.15086048069503,Medium Risk
2009,Male,C,Medium,Self-employed,67,1,34205,1,163.0,2015.0,"(54.0, 75.0]",2.0,53 - 75,2.0,"€31,188 - €49,995",1.0,97 - 193 inh/km²,,0.3664728729951485,468.97690911771355,171.86731525275314,Low Risk
2009,Female,E,Medium,Housewife,33,7,48270,0,276.0,46.0,"(32.0, 36.0]",0.0,18 - 35,2.0,"€31,188 - €49,995",2.0,193 - 297 inh/km²,,0.8506446209532218,631.1581090327223,536.8912504196924,High Risk
2009,Female,A,Medium,Employed,59,0,10985,1,201.0,746.0,"(54.0, 75.0]",2.0,53 - 75,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,,0.39140648249008086,503.15117769262656,196.9366326214126,Low Risk
2009,Male,A,Medium,Employed,23,8,9005,1,65.0,278.0,"(20.0, 23.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,,0.3637025236833171,686.6987966047326,249.75408533543813,Medium Risk
2009,Female,E,Medium,Employed,27,3,11770,0,124.0,290.0,"(25.0, 28.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,,0.4751110213856903,601.3000759430018,285.68429324057274,Medium Risk
2009,Male,D,Small,Employed,25,8,21270,1,282.0,578.0,"(23.0, 25.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,,0.7500157842380105,778.6887799733206,584.0288759890296,High Risk
2009,Male,A,Small,Housewife,43,7,6020,1,119.0,280.0,"(41.0, 46.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,,0.37711021670895956,530.4411966115136,200.03479460552774,Low Risk
2009,Male,B,Large,Employed,47,1,22845,0,64.0,1253.0,"(46.0, 54.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,,0.33081664462899485,594.3343898036464,196.61570862246342,Low Risk
2009,Male,E,Medium,Self-employed,69,0,7615,0,50.0,147.0,"(54.0, 75.0]",2.0,53 - 75,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,,0.2314159607103754,398.73362799249384,92.2733255894164,Low Risk
2009,Male,A,Large,Housewife,56,2,19855,1,83.0,134.0,"(54.0, 75.0]",2.0,53 - 75,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,,0.3149034122398619,437.152642629787,137.66085883379284,Low Risk
2009,Male,E,Small,Self-employed,25,10,2725,0,64.0,63.0,"(23.0, 25.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,,0.3785763449203752,666.489483875022,252.31715273327313,Medium Risk
2009,Male,A,Medium,Employed,39,6,18365,0,84.0,118.0,"(36.0, 41.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,,0.3470356432130105,683.6666582723616,237.25669849683845,Low Risk
2009,Male,B,Small,Unemployed,24,7,6185,0,140.0,3342.0,"(23.0, 25.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,,0.5291248377157955,1101.6959151833773,582.9346723335594,High Risk
2009,Male,A,Medium,Employed,20,7,23980,0,205.0,123.0,"(17.999, 20.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,,0.6004683382100752,1046.3166249395663,628.2800050190359,High Risk
2009,Male,C,Small,Employed,39,7,7005,1,34.0,216.0,"(36.0, 41.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,,0.2896202342543679,479.9040051080274,138.98991037899626,Low Risk
2009,Male,E,Small,Retired,60,10,7850,1,275.0,1395.0,"(54.0, 75.0]",2.0,53 - 75,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,,0.3662671814749873,952.4761309849201,348.86074791804754,Medium Risk
2009,Male,C,Large,Retired,67,7,23980,1,76.0,866.0,"(54.0, 75.0]",2.0,53 - 75,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,,0.14918244530541075,716.3239080455418,106.86295223296212,Low Risk
2009,Male,A,Small,Unemployed,20,1,19780,0,62.0,1203.0,"(17.999, 20.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,,0.47507143912685934,1086.7282947115038,516.2735749084719,High Risk
2009,Male,E,Small,Self-employed,30,3,1835,1,125.0,1631.0,"(28.0, 32.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,,0.4400081234967304,616.1581205020094,271.11457837936143,Medium Risk
2009,Male,E,Small,Housewife,26,0,13975,0,24.0,267.0,"(25.0, 28.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,,0.4657507785815776,538.1835247782561,250.65939568525056,Medium Risk
2009,Female,E,Medium,Unemployed,18,5,21425,0,66.0,3457.0,"(17.999, 20.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,,0.4974277611569143,769.7036377089652,382.8719572599032,Medium Risk
2009,Female,C,Large,Employed,47,5,7710,0,107.0,208.0,"(46.0, 54.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,,0.32058949945052395,505.53168500323915,162.0681498515684,Low Risk
2009,Male,A,Small,Employed,29,3,8310,0,190.0,756.0,"(28.0, 32.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,,0.532593198731173,932.5906660104051,496.6914459173166,High Risk
2009,Male,C,Medium,Employed,21,3,9640,0,277.0,1673.0,"(20.0, 23.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,,0.7704131286541521,1055.5365627344881,813.1992257051268,Extreme Risk
2009,Male,B,Medium,Unemployed,28,0,38995,0,163.0,50.0,"(25.0, 28.0]",0.0,18 - 35,2.0,"€31,188 - €49,995",1.0,97 - 193 inh/km²,,0.6516698363102399,1127.627364992495,734.8407403636063,Extreme Risk
2009,Female,B,Large,Unemployed,40,5,31745,0,63.0,118.0,"(36.0, 41.0]",1.0,35 - 53,2.0,"€31,188 - €49,995",0.0,14 - 97 inh/km²,,0.34672099403488515,708.2136686976108,245.55254719992845,Low Risk
2009,Male,A,Large,Employed,28,7,31355,1,275.0,308.0,"(25.0, 28.0]",0.0,18 - 35,2.0,"€31,188 - €49,995",2.0,193 - 297 inh/km²,,0.6826098516974909,913.4957175328458,623.561176271389,High Risk
2009,Female,C,Large,Self-employed,43,6,5815,1,168.0,152.0,"(41.0, 46.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,,0.35693189571330686,543.9967277362019,194.16978329271822,Low Risk
2009,Female,C,Large,Housewife,42,1,20235,1,78.0,603.0,"(41.0, 46.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,,0.3543361571856533,404.7674782378064,143.4237527925119,Low Risk
2009,Male,A,Medium,Employed,27,2,19645,1,60.0,92.0,"(25.0, 28.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,,0.3761500547904657,668.195144369396,251.34164016527143,Medium Risk
2009,Male,B,Medium,Employed,36,14,22480,1,222.0,241.0,"(32.0, 36.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,,0.5262779571649048,708.7691326033739,373.00957120804514,Medium Risk
2009,Male,E,Medium,Unemployed,27,4,25765,0,210.0,2354.0,"(25.0, 28.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,,0.7709819735800524,996.8302856945775,768.5381809891728,Extreme Risk
2009,Male,C,Medium,Unemployed,28,8,28800,0,60.0,560.0,"(25.0, 28.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,,0.4382642231056028,844.0215658396482,369.9044558370878,Medium Risk
2009,Male,A,Large,Employed,52,10,17510,0,170.0,631.0,"(46.0, 54.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",1.0,97 - 193 inh/km²,,0.39329621599476866,656.9736165350203,258.3852373916217,Medium Risk
2009,Male,C,Medium,Unemployed,31,2,28520,0,259.0,9.0,"(28.0, 32.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,,0.817004199105372,1158.9189015319841,946.8416089742162,Extreme Risk
2009,Male,B,Large,Housewife,32,3,29575,1,69.0,129.0,"(28.0, 32.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,,0.43125256315668514,551.9363276296206,238.0239559895618,Low Risk
2009,Female,B,Large,Unemployed,41,13,5715,1,202.0,440.0,"(36.0, 41.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,,0.4439902441116579,724.4225632779114,321.63655070975284,Medium Risk
